艦隊これくしょん-艦これ-那珂ちゃん1/7完成品フィギュア[銀十字社]《１１月予約》,商品コード,FIGURE-018769,発売日,１６年１１月未定,ブランド名,銀十字社,原作名,艦隊これくしょん -艦これ-,キャラ名,那珂,造型師,潤[エルドラモデル], ,
Re：ゼロから始める異世界生活エミリア1/8完成品フィギュア[コトブキヤ]《０９月予約》,商品コード,FIGURE-018770,発売日,１６年０９月未定,ブランド名,KOTOBUKIYA(コトブキヤ),原作名,Re：ゼロから始める異世界生活,キャラ名,エミリア,造型師,うに子, ,
すーぱーそに子～カウガール～1/7完成品フィギュア[ヴェルテクス]《０８月予約》,商品コード,FIGURE-018772,発売日,１６年０８月未定,ブランド名,ヴェルテクス,原作名,『すーぱーそに子』シリーズ,ニトロプラス,キャラ名,すーぱーそに子,造型師,エルドラモデル with Q/株式会社エムアイシー,
艦隊これくしょん-艦これ-翔鶴改二1/7完成品フィギュア[ファニーナイツ]《０７月予約》,商品コード,FIGURE-018777,発売日,１６年０７月未定,ブランド名,アオシマ,ファニーナイツ,原作名,艦隊これくしょん -艦これ-,キャラ名,翔鶴,造型師,ユニテック、コケ[エム×ホリック],
アイドルマスターシンデレラガールズ渋谷凛1/8完成品フィギュア[ファット・カンパニー]《１０月予約》,商品コード,FIGURE-018815,発売日,１６年１０月未定,ブランド名,ファット・カンパニー,原作名,THE IDOLM＠STER シンデレラガールズ,『THE IDOLM＠STER』シリーズ,キャラ名,渋谷凛,造型師,間崎祐介,
S-styleプリパラ南みれぃ水着Ver.1/12塗装済み組み立てフィギュア[フリーイング]《０８月予約》,商品コード,FIGURE-018816,発売日,１６年０８月未定,ブランド名,FREEing(フリーイング),シリーズ名,S-style,原作名,プリパラ,『プリティーリズム』シリーズ,キャラ名,南みれぃ,
S-styleプリパラ東堂シオン水着Ver.1/12塗装済み組み立てフィギュア[フリーイング]《０８月予約》,商品コード,FIGURE-018817,発売日,１６年０８月未定,ブランド名,FREEing(フリーイング),シリーズ名,S-style,原作名,プリパラ,『プリティーリズム』シリーズ,キャラ名,東堂シオン,
すーぱーぽちゃ子生フィギュアパティシエVer.1/6完成品フィギュア[キャラアニ]《０８月予約※暫定》,商品コード,FIGURE-018818,発売日,１６年０８月未定,ブランド名,KADOKAWA,キャラアニ,原作名,すーぱーぽちゃ子,『すーぱーそに子』シリーズ,ニトロプラス,キャラ名,すーぱーぽちゃ子,
東方Projectレミリア・スカーレット［紅魔城伝説版］1/8完成品フィギュア[キューズQ]《１０月予約》,備考,※あみあみ限定特典は付きません。,商品コード,FIGURE-018870,発売日,１６年１０月未定,ブランド名,キューズQ,原作名,東方Project,キャラ名,レミリア・スカーレット,造型師,
一騎当千ExtravaganzaEpoch孫策伯符1/8完成品フィギュア[ニュービジョントイズ]《０８月予約》,商品コード,FIGURE-018871,発売日,１６年０８月下旬,ブランド名,ニュービジョントイズ,原作名,一騎当千 Extravaganza Epoch,『一騎当千』シリーズ,キャラ名,孫策伯符,造型師,中尾佳正,
【あみあみ限定特典】東方Projectレミリア・スカーレット［紅魔城伝説版］1/8完成品フィギュア[キューズQ]《１０月予約》,備考,※あみあみ限定特典が付きます。,商品コード,FIGURE-018873,発売日,１６年１０月未定,ブランド名,キューズQ,原作名,東方Project,キャラ名,レミリア・スカーレット,造型師,
キューポッシュヱヴァンゲリヲン新劇場版綾波レイ可動フィギュア[コトブキヤ]《０９月予約》,商品コード,FIGURE-018890,発売日,１６年０９月未定,ブランド名,KOTOBUKIYA(コトブキヤ),シリーズ名,キューポッシュ,原作名,ヱヴァンゲリヲン新劇場版：Ｑ,『ヱヴァンゲリヲン新劇場版』シリーズ,『エヴァンゲリオン』シリーズ,キャラ名,
キューポッシュヱヴァンゲリヲン新劇場版式波・アスカ・ラングレー可動フィギュア[コトブキヤ]《１０月予約》,商品コード,FIGURE-018891,発売日,１６年１０月未定,ブランド名,KOTOBUKIYA(コトブキヤ),シリーズ名,キューポッシュ,原作名,『ヱヴァンゲリヲン新劇場版』シリーズ,『エヴァンゲリオン』シリーズ,キャラ名,惣流・アスカ・ラングレー(式波・アスカ・ラングレー),
キューポッシュえくすとらえんじぇるパーカーせっと[コトブキヤ]《０９月予約》,商品コード,FIGURE-018892,発売日,１６年０９月未定,ブランド名,KOTOBUKIYA(コトブキヤ),シリーズ名,キューポッシュ,キューポッシュえくすとら,原作名,キューポッシュ,造型師,コトブキヤ,
キューポッシュえくすとらでびるパーカーせっと[コトブキヤ]《０９月予約》,商品コード,FIGURE-018893,発売日,１６年０９月未定,ブランド名,KOTOBUKIYA(コトブキヤ),シリーズ名,キューポッシュ,キューポッシュえくすとら,原作名,キューポッシュ,造型師,コトブキヤ,
Fate/EXTRACCCセイバー深紅の現代衣装完成品フィギュア[フレア]《１０月予約》,商品コード,FIGURE-018895,発売日,１６年１０月未定,ブランド名,フレア,原作名,Fate/EXTRA CCC,『Fate』シリーズ,キャラ名,セイバー(ネロ・クラウディウス),造型師,French Doll[Cerberus Project TM],
S.H.フィギュアーツ佐倉羽音(制服)＆CB400SUPERFOUR『ばくおん！！』[バンダイ]《０９月予約》,商品コード,FIGURE-018906,発売日,１６年０９月下旬,ブランド名,BANDAI(バンダイ),シリーズ名,S.H.フィギュアーツ,原作名,ばくおん!!,キャラ名,佐倉羽音,<li class="selling_price_caption">商品ページQRコード,
アーマーガールズプロジェクト艦これBismarckdrei『艦隊これくしょん-艦これ-』[バンダイ]《０８月予約》,商品コード,FIGURE-018907,発売日,１６年０８月下旬,ブランド名,BANDAI(バンダイ),シリーズ名,アーマーガールズプロジェクト,原作名,艦隊これくしょん -艦これ-,キャラ名,ビスマルク,<li class="selling_price_caption">商品ページQRコード,
フィギュアーツZEROフレイア・ヴィオン『マクロスΔ』[バンダイ]《０９月予約》,商品コード,FIGURE-018910,発売日,１６年０９月下旬,ブランド名,BANDAI(バンダイ),シリーズ名,フィギュアーツZERO(フィギュアーツゼロ),原作名,マクロスΔ,『マクロス』シリーズ,『超時空』シリーズ,キャラ名,
朧村正紺菊1/8完成品フィギュア（再販）[アルター]《１１月予約》,商品コード,FIGURE-018929,発売日,１６年１１月未定,ブランド名,ALTER(アルター),原作名,朧村正,キャラ名,紺菊,造型師,福元徳宝, ,
ねんどろいど紅殻のパンドラクラリオン[グッドスマイルカンパニー]《１０月予約》,商品コード,FIGURE-018932,発売日,１６年１０月未定,ブランド名,グッドスマイルカンパニー,シリーズ名,『ねんどろいど』シリーズ,ねんどろいど,原作名,紅殻のパンドラ,『攻殻機動隊』シリーズ,キャラ名,
ねんどろいど白猫プロジェクトミラ・フェンリエッタ[グッドスマイルカンパニー]《１０月予約》,商品コード,FIGURE-018933,発売日,１６年１０月未定,ブランド名,グッドスマイルカンパニー,シリーズ名,『ねんどろいど』シリーズ,ねんどろいど,原作名,白猫プロジェクト,キャラ名,ミラ・フェンリエッタ,
PLAMAXMF-05minimumfactoryストライクウィッチーズ劇場版宮藤芳佳1/20プラモデル[マックスファクトリー]《０９月予約》,商品コード,FIGURE-018934,発売日,１６年０９月未定,ブランド名,マックスファクトリー,シリーズ名,PLAMAX(プラマックス),原作名,ストライクウィッチーズ劇場版,『ストライクウィッチーズ』シリーズ,キャラ名,宮藤芳佳,
PLAMAXMF-06minimumfactoryストライクウィッチーズ劇場版坂本美緒1/20プラモデル[マックスファクトリー]《０９月予約》,商品コード,FIGURE-018935,発売日,１６年０９月未定,ブランド名,マックスファクトリー,シリーズ名,PLAMAX(プラマックス),原作名,ストライクウィッチーズ劇場版,『ストライクウィッチーズ』シリーズ,キャラ名,坂本美緒,
figmaarchetypenext:shegraycolorver.[マックスファクトリー]《１０月予約》,商品コード,FIGURE-018938,発売日,１６年１０月未定,ブランド名,マックスファクトリー,シリーズ名,figmaシリーズ,figma(フィグマ),造型師,浅井真紀, ,<li class="selling_price_caption">商品ページQRコード,
figmaarchetypenext：shefleshcolorver.[マックスファクトリー]《１０月予約》,商品コード,FIGURE-018940,発売日,１６年１０月未定,ブランド名,マックスファクトリー,シリーズ名,figmaシリーズ,figma(フィグマ),造型師,浅井真紀, ,<li class="selling_price_caption">商品ページQRコード,
エロマンガ先生和泉紗霧1/8完成品フィギュア[アクアマリン]《０９月予約》,商品コード,FIGURE-018941,発売日,１６年０９月未定,ブランド名,アクアマリン,原作名,エロマンガ先生,キャラ名,和泉紗霧,造型師,本田平八, ,
STATICARTSBUSTFINALFANTASYXIIIライトニングスタチュー[スクウェア・エニックス]《０９月予約》,商品コード,FIGURE-018952,発売日,１６年０９月未定,ブランド名,スクウェア・エニックス,シリーズ名,スタティックアーツ,STATIC ARTS BUST,原作名,ファイナルファンタジーXIII,『ファイナルファンタジー』シリーズ,キャラ名,
コイカノ×アイカノ2カバーイラスト天柿ひなた1/5.5完成品フィギュア[ダイキ工業]《１１月予約》,備考,※あみあみ限定特典は付きません。,商品コード,FIGURE-018954,発売日,１６年１１月未定,ブランド名,ダイキ工業,原作名,コイカノ×アイカノ,キャラ名,天柿ひなた,造型師,
ヨスガノソラ春日野穹1/7完成品フィギュア[アルファマックス]《１０月予約》,商品コード,FIGURE-018955,発売日,１６年１０月未定,ブランド名,アルファマックス,原作名,ヨスガノソラ,キャラ名,春日野穹,造型師,MOON, ,
フレームアームズ・ガールバーゼラルドプラモデル[コトブキヤ]《０９月予約》,商品コード,FIGURE-018956,発売日,１６年０９月未定,ブランド名,KOTOBUKIYA(コトブキヤ),シリーズ名,フレームアームズ,フレームアームズ・ガール,原作名,フレームアームズ,キャラ名,バーゼラルド,
ポリニアンエミール完成品アクションフィギュア[ダイバディプロダクション]《１１月予約》,商品コード,FIGURE-018960,発売日,１６年１１月未定,ブランド名,ダイバディプロダクション,シリーズ名,ポリニアン,原作名,ロボット新人類ポリニアン,キャラ名,エミール,<li class="selling_price_caption">商品ページQRコード,
ドリームテック蒼の彼方のフォーリズム倉科明日香1/8完成品フィギュア[WAVE]《０９月予約》,商品コード,FIGURE-018962,発売日,１６年０９月未定,ブランド名,WAVE(ウェーブ),シリーズ名,DreamTech(ドリームテック),原作名,蒼の彼方のフォーリズム,キャラ名,倉科明日香,造型師,
KEIKO’SBeautyLinecollectionNo.C625翡翠(ジェダイト)1/7完成品フィギュア[クルシマ製作所]《０８月予約》,商品コード,FIGURE-018963,発売日,１６年０８月未定,ブランド名,クルシマ製作所,シリーズ名,KEIKO’s Beauty Line collection,原作名,≪オリジナルキャラクター：クルシマ製作所≫,≪オリジナルキャラクター≫,キャラ名,翡翠(Jadeite),
【特典】てぃんくるオリジナルフィギュア雪月華舞-燐-完成品フィギュア[E☆2]《０８月予約》,商品コード,FIGURE-018972,発売日,１６年０８月中旬,ブランド名,E☆2(えつ),原作名,E☆2(えつ),造型師,宮川武, ,<li class="selling_price_caption">商品ページQRコード,<li class="selling_price">,
てぃんくるオリジナルフィギュア雪月華舞-燐-完成品フィギュア[E☆2]《０８月予約》,商品コード,FIGURE-018977,発売日,１６年０８月中旬,ブランド名,E☆2(えつ),原作名,E☆2(えつ),造型師,宮川武, ,<li class="selling_price_caption">商品ページQRコード,<li class="selling_price">,
りるびーシリーズひとり暮らしのOLを描きましたOLさん完成品フィギュア[A-TOYS]《０７月予約》,商品コード,FIGURE-019002,発売日,１６年０７月下旬,ブランド名,A-TOYS,原作名,ひとり暮らしのOLを描きました,キャラ名,OLさん,造型師,はつみスタジオ, ,
ハイスクールD×DBorNリアス・グレモリーFledgeVacation.1/6完成品フィギュア[A＋]《０６月予約》,商品コード,FIGURE-019050,発売日,１６年０６月下旬,ブランド名,A＋(エイプラス),原作名,ハイスクールD×D BorN,『ハイスクールD×D』シリーズ,キャラ名,リアス・グレモリー,造型師,龍佑,
【あみあみ限定特典】THESEXSWEEPERS新条アキノ1/6完成品フィギュア[Q-six]《０８月予約》,備考,※あみあみ限定特典が付きます。,商品コード,FIGURE-019067,発売日,１６年０８月未定,ブランド名,Q-six(キューシックス),原作名,THE SEX SWEEPERS,キャラ名,新条アキノ,造型師,
【あみあみ限定特典】THESEXSWEEPERS新条アキノ日焼けver.1/6完成品フィギュア[Q-six]《０８月予約》,備考,※あみあみ限定特典が付きます。,商品コード,FIGURE-019068,発売日,１６年０８月未定,ブランド名,Q-six(キューシックス),原作名,THE SEX SWEEPERS,キャラ名,新条アキノ,造型師,
ねんどろいどこ～でキャラクター・ボーカル・シリーズ01初音ミク赤い羽根共同募金運動創設70年記念コーデ[グッドスマイルカンパニー]《１０月予約》,商品コード,FIGURE-019097,発売日,１６年１０月未定,ブランド名,グッドスマイルカンパニー,シリーズ名,『ねんどろいど』シリーズ,ねんどろいどこ～で,原作名,『VOCALOID』シリーズ,キャラ名,初音ミク,
figmaVehicles1/12IV号戦車車外装備品セット(茶)[マックスファクトリー]《０８月予約》,商品コード,FIGURE-019099,発売日,１６年０８月未定,ブランド名,マックスファクトリー,シリーズ名,figmaシリーズ,figma Vehicles(フィグマビークルズ),造型師,柳生圭太[ランペイジ], ,<li class="selling_price_caption">商品ページQRコード,
B-STYLEIS〈インフィニット・ストラトス〉更識簪バニーVer.1/4完成品フィギュア[フリーイング]【送料無料】《１１月予約》,備考,※他の商品と同梱発送になる場合は別途送料が発生いたします。※代引手数料等、一部の決済手数料はご負担いただきます。,商品コード,FIGURE-019100,発売日,１６年１１月未定,ブランド名,FREEing(フリーイング),シリーズ名,B-STYLE,原作名,IS〈インフィニット・ストラトス〉,『IS〈インフィニット・ストラトス〉』シリーズ,
グリザイアの果実榊由美子-チェリーレッド-1/7完成品フィギュア[オーキッドシード]《０９月予約》,商品コード,FIGURE-019116,発売日,１６年０９月未定,ブランド名,オーキッドシード,原作名,グリザイアの果実,『グリザイア』シリーズ,キャラ名,榊由美子,造型師,みんへる[ブロンドパロット],
4-リーヴスToHeart2ダンジョントラベラーズファイターささら1/6完成品フィギュア[コトブキヤ]《１０月予約》,商品コード,FIGURE-019117,発売日,１６年１０月未定,ブランド名,KOTOBUKIYA(コトブキヤ),シリーズ名,4-リーヴス,原作名,ToHeart2 ダンジョントラベラーズ,『ダンジョントラベラーズ』シリーズ,キャラ名,久寿川ささら,
劇場版『遊☆戯☆王THEDARKSIDEOFDIMENSIONS』劇場版ブラック・マジシャン・ガール1/7完成品フィギュア（再販）[コトブキヤ]《１０月予約》,商品コード,FIGURE-019118,発売日,１６年１０月未定,ブランド名,KOTOBUKIYA(コトブキヤ),原作名,劇場版 遊☆戯☆王 THE DARK SIDE OF DIMENSIONS,『遊☆戯☆王』シリーズ,キャラ名,ブラック・マジシャン・ガール,造型師,白髭創,
クリティカ体術師SDVer.完成品フィギュア[knk]《０６月仮予約》,商品コード,FIGURE-019141,発売日,１６年０６月中旬,ブランド名,knk,原作名,KRITIKA（クリティカ）,キャラ名,体術師,<li class="selling_price_caption">商品ページQRコード,<li class="selling_price">,<img src="http://www.amiami.jp/top/qrcode?page=top%2Fdetail%2Fdetail%3Fscode%3DFIGURE-019141&size=100">,
「ハイスクール・フリート」晴風ガールズプロジェクト岬明乃　1/10完成品フィギュア[メガハウス]《０９月予約》,商品コード,FIGURE-019152,発売日,１６年０９月下旬,ブランド名,MegaHouse(メガハウス),原作名,ハイスクール・フリート,キャラ名,岬明乃,造型師,ろいん, ,
ねんどろいど艦隊これくしょん-艦これ-大鳳[グッドスマイルカンパニー]《０９月予約》,商品コード,FIGURE-019170,発売日,１６年０９月未定,ブランド名,グッドスマイルカンパニー,シリーズ名,『ねんどろいど』シリーズ,ねんどろいど,原作名,艦隊これくしょん -艦これ-,キャラ名,大鳳,
Fate/EXTRAキャスター［Fate/EXTRA］1/8完成品フィギュア（再販）[ファット・カンパニー]《１０月予約》,商品コード,FIGURE-019171,発売日,１６年１０月未定,ブランド名,ファット・カンパニー,シリーズ名,ファット・カンパニー 1/8 完成品フィギュア,原作名,Fate/EXTRA,『Fate』シリーズ,キャラ名,キャスター(玉藻の前),
【あみあみ限定特典】コイカノ×アイカノ2カバーイラスト天柿ひなた1/5.5完成品フィギュア[ダイキ工業]《１１月予約》,備考,※あみあみ限定特典が付きます。,商品コード,FIGURE-019178,発売日,１６年１１月未定,ブランド名,ダイキ工業,原作名,コイカノ×アイカノ,キャラ名,天柿ひなた,造型師,
ふしぎの海のナディアナディアやすらぎVer.1/7完成品フィギュア[ベルファイン]《０７月予約》,商品コード,FIGURE-019179,発売日,１６年０７月下旬,ブランド名,ベルファイン,原作名,ふしぎの海のナディア,キャラ名,ナディア,キング,造型師,桜坂美紀[チェリーブロッサム],
HORROR美少女シザーハンズ1/7完成品フィギュア[コトブキヤ]《１０月予約》,商品コード,FIGURE-019185,発売日,１６年１０月未定,ブランド名,KOTOBUKIYA(コトブキヤ),シリーズ名,美少女スタチュー,HORROR美少女,原作名,シザーハンズ,キャラ名,エドワード・シザーハンズ,
すーぱーぽちゃ子ランジェリーフットボール日焼けver.1/7完成品フィギュア[回天堂]《０８月予約》,備考,※あみあみ限定特典は付きません。,商品コード,FIGURE-019207,発売日,１６年０８月未定,ブランド名,マベル,回天堂,原作名,ニトロプラス,キャラ名,すーぱーぽちゃ子,
【あみあみ限定特典】すーぱーぽちゃ子ランジェリーフットボール日焼けver.1/7完成品フィギュア[回天堂]《０８月予約》,備考,※あみあみ限定特典が付きます。,商品コード,FIGURE-019208,発売日,１６年０８月未定,ブランド名,マベル,回天堂,原作名,ニトロプラス,キャラ名,すーぱーぽちゃ子,
うたわれるもの偽りの仮面ネコネ特典付き限定版1/7完成品フィギュア[ツクル(ノ)モリ]《０６月予約※暫定》,備考,※あみあみ限定特典は付きません。,商品コード,FIGURE-019209,発売日,１６年０６月下旬,ブランド名,ツクル(ノ)モリ,原作名,うたわれるもの 偽りの仮面,うたわれるもの,キャラ名,ネコネ,
【あみあみ限定特典】うたわれるもの偽りの仮面ネコネ特典付き限定版1/7完成品フィギュア[ツクル(ノ)モリ]《０６月予約》,備考,※あみあみ限定特典が付きます。,商品コード,FIGURE-019210,発売日,１６年０６月下旬,ブランド名,ツクル(ノ)モリ,原作名,うたわれるもの 偽りの仮面,うたわれるもの,キャラ名,ネコネ,
うたわれるもの偽りの仮面ネコネ通常版1/7完成品フィギュア[ツクル(ノ)モリ]《０６月予約》,商品コード,FIGURE-019211,発売日,１６年０６月下旬,ブランド名,ツクル(ノ)モリ,原作名,うたわれるもの 偽りの仮面,うたわれるもの,キャラ名,ネコネ,造型師,2.5次元ファクトリー,
戦艦少女Rミニシリーズレキシントン完成品フィギュア[ホビーマックス]《１０月予約》,商品コード,FIGURE-019244,発売日,１６年１０月未定,ブランド名,ホビーマックス(ほびーまっくす),原作名,戦艦少女R,キャラ名,レキシントン,造型師,kiking、JK, ,
この素晴らしい世界に祝福を！アクア1/8完成品フィギュア[ベルファイン]《０８月予約》,備考,※あみあみ限定特典は付きません。,商品コード,FIGURE-019246,発売日,１６年０８月下旬,ブランド名,ベルファイン,原作名,この素晴らしい世界に祝福を！,キャラ名,アクア,造型師,
【あみあみ限定特典】この素晴らしい世界に祝福を！アクア1/8完成品フィギュア[ベルファイン]《０８月予約》,備考,※あみあみ限定特典が付きます。,商品コード,FIGURE-019247,発売日,１６年０８月下旬,ブランド名,ベルファイン,原作名,この素晴らしい世界に祝福を！,キャラ名,アクア,造型師,
アイドルマスターシンデレラガールズ本田未央クリスタルナイトパーティVer.1/8完成品フィギュア[グッドスマイルカンパニー]《１２月予約》,商品コード,FIGURE-019277,発売日,１６年１２月未定,ブランド名,グッドスマイルカンパニー,原作名,THE IDOLM＠STER シンデレラガールズ,『THE IDOLM＠STER』シリーズ,キャラ名,本田未央,造型師,トモゴマフ,
Tony’sBunnySisters宇佐美深雪1/4完成品フィギュア[フリーイング]【送料無料】《１１月予約》,備考,※他の商品と同梱発送になる場合は別途送料が発生いたします。※代引手数料等、一部の決済手数料はご負担いただきます。,商品コード,FIGURE-019278,発売日,１６年１１月未定,ブランド名,FREEing(フリーイング),原作名,≪オリジナルキャラクター：Tony≫,キャラ名,宇佐美深雪,造型師,
ガールズ＆パンツァーあんこうチームフィギュアセット塗装済完成品（再販）[ぺあどっと]《０８月予約》,商品コード,FIGURE-019283,発売日,１６年０８月未定,ブランド名,ぺあどっと,原作名,ガールズ＆パンツァー,『ガールズ＆パンツァー』シリーズ,キャラ名,西住みほ,五十鈴華,秋山優花里,
キューポッシュガールズ＆パンツァー西住まほ可動フィギュア[コトブキヤ]《１０月予約》,商品コード,FIGURE-019299,発売日,１６年１０月未定,ブランド名,KOTOBUKIYA(コトブキヤ),原作名,ガールズ＆パンツァー,『ガールズ＆パンツァー』シリーズ,キャラ名,西住まほ,造型師,KEI TANAKA,
いまりあ愛原ほなみ1/6完成品フィギュア[スカイチューブ]《１２月予約》,商品コード,FIGURE-019309,発売日,１６年１２月未定,ブランド名,SkyTube(スカイチューブ),原作名,いまりあ,キャラ名,愛原ほなみ,造型師,2％, ,
Fate/Zeroセイバー＆セイバー・モータード・キュイラッシェ1/8完成品フィギュア（再販）[グッドスマイルカンパニー]《０２月予約》,商品コード,FIGURE-019323,発売日,１７年０２月未定,ブランド名,グッドスマイルカンパニー,原作名,Fate/Zero,『Fate』シリーズ,キャラ名,セイバー(アルトリア・ペンドラゴン),造型師,河原隆幸,
DimensionW百合崎ミラ1/8完成品フィギュア[グッドスマイルカンパニー]《１２月予約》,商品コード,FIGURE-019324,発売日,１６年１２月未定,ブランド名,グッドスマイルカンパニー,原作名,Dimension W,キャラ名,百合崎ミラ,造型師,加藤学, ,
ねんどろいどこの素晴らしい世界に祝福を！アクア[グッドスマイルカンパニー]《１１月予約》,商品コード,FIGURE-019325,発売日,１６年１１月未定,ブランド名,グッドスマイルカンパニー,シリーズ名,『ねんどろいど』シリーズ,ねんどろいど,原作名,この素晴らしい世界に祝福を！,キャラ名,アクア,
Tony’sBunnySisters宇佐美未夜1/4完成品フィギュア[フリーイング]《１１月予約》,商品コード,FIGURE-019327,発売日,１６年１１月未定,ブランド名,FREEing(フリーイング),シリーズ名,B-STYLE,原作名,≪オリジナルキャラクター：Tony≫,キャラ名,宇佐美未夜,造型師,
ランジェリースタイルIS〈インフィニット・ストラトス〉凰鈴音1/8完成品フィギュア[WAVE]《１０月予約》,商品コード,FIGURE-019328,発売日,１６年１０月未定,ブランド名,WAVE(ウェーブ),シリーズ名,DreamTech(ドリームテック),原作名,IS〈インフィニット・ストラトス〉,『IS〈インフィニット・ストラトス〉』シリーズ,キャラ名,凰鈴音(ファン・リンイン/ふぁん・りんいん),
FAIRYTAILエルザ・スカーレット・白猫Gravure_Style1/6完成品フィギュア[オルカトイズ]《１２月予約》,商品コード,FIGURE-019390,発売日,１６年１２月未定,ブランド名,ORCATOYS(オルカトイズ),原作名,FAIRY TAIL,キャラ名,エルザ・スカーレット,造型師,クラムジー零, ,
ワルキューレロマンツェMore＆More龍造寺茜1/6完成品フィギュア[A＋]《０７月予約》,商品コード,FIGURE-019391,発売日,１６年０７月下旬,ブランド名,A＋(エイプラス),原作名,ワルキューレ・ロマンツェ More＆More,ワルキューレ・ロマンツェ,キャラ名,龍造寺茜,造型師,龍佑,
ねんどろいど艦隊これくしょん-艦これ-時雨改二[グッドスマイルカンパニー]《１１月予約》,商品コード,FIGURE-019444,発売日,１６年１１月未定,ブランド名,グッドスマイルカンパニー,シリーズ名,『ねんどろいど』シリーズ,ねんどろいどこ～で,原作名,艦隊これくしょん -艦これ-,キャラ名,時雨,
ねんどろいどこ～でSEGAfeat.HATSUNEMIKUProject初音ミクスイートパンプキンコーデ[グッドスマイルカンパニー]《１０月予約》,商品コード,FIGURE-019445,発売日,１６年１０月未定,ブランド名,グッドスマイルカンパニー,シリーズ名,『ねんどろいど』シリーズ,ねんどろいどこ～で,原作名,『VOCALOID』シリーズ,キャラ名,初音ミク,
B-STYLEIS〈インフィニット・ストラトス〉凰鈴音バニーVer.1/4完成品フィギュア[フリーイング]《１２月予約》,商品コード,FIGURE-019446,発売日,１６年１２月未定,ブランド名,FREEing(フリーイング),シリーズ名,B-STYLE,原作名,IS〈インフィニット・ストラトス〉,『IS〈インフィニット・ストラトス〉』シリーズ,キャラ名,凰鈴音(ファン・リンイン/ふぁん・りんいん),
東方プロジェクト“悪魔の妹”フランドール・スカーレット1/8完成品フィギュア（再販）[キューズQ]《１１月予約》,備考,※あみあみ限定特典は付きません。,商品コード,FIGURE-019452,発売日,１６年１１月未定,ブランド名,キューズQ,原作名,東方Project,キャラ名,フランドール・スカーレット,造型師,
【あみあみ限定特典】東方プロジェクト“悪魔の妹”フランドール・スカーレット1/8完成品フィギュア（再販）[キューズQ]《１１月予約》,備考,※あみあみ限定特典が付きます。,商品コード,FIGURE-019453,発売日,１６年１１月未定,ブランド名,キューズQ,原作名,東方Project,キャラ名,フランドール・スカーレット,造型師,
グランブルーファンタジーダヌア1/8完成品フィギュア[コトブキヤ]《１０月予約》,商品コード,FIGURE-019470,発売日,１６年１０月未定,ブランド名,KOTOBUKIYA(コトブキヤ),原作名,GRANBLUE FANTASY,キャラ名,ダヌア,造型師,松本江永, ,
七つの大罪魔王黙示録嫉妬の章レヴィアタン叛傑ホットパンツノ節桃色ノ項1/7完成品フィギュア[オーキッドシード]《１０月予約》,商品コード,FIGURE-019476,発売日,１６年１０月未定,ブランド名,オーキッドシード,原作名,七つの大罪,キャラ名,レヴィアタン,造型師,タナカマサノリ[ジェットストリーム], ,
ねんどろいどブブキ・ブランキ朝吹黄金+右手ちゃんセット[グッドスマイルカンパニー]《１１月予約》,商品コード,FIGURE-019493,発売日,１６年１１月未定,ブランド名,グッドスマイルカンパニー,シリーズ名,『ねんどろいど』シリーズ,ねんどろいど,原作名,ブブキ・ブランキ,キャラ名,朝吹黄金,
figma艦隊これくしょん-艦これ-プリンツ・オイゲン[マックスファクトリー]《１１月予約》,商品コード,FIGURE-019495,発売日,１６年１１月未定,ブランド名,マックスファクトリー,シリーズ名,figmaシリーズ,figma(フィグマ),原作名,艦隊これくしょん -艦これ-,キャラ名,プリンツ・オイゲン,
ガールズ＆パンツァー西住みほ制服＆あんこうスーツVer.1/4完成品フィギュア[フリーイング]《１０月予約》,商品コード,FIGURE-019496,発売日,１６年１０月未定,ブランド名,FREEing(フリーイング),原作名,ガールズ＆パンツァー,『ガールズ＆パンツァー』シリーズ,キャラ名,西住みほ,造型師,FREEing,
少女前線少女前線モーゼルKar98K1/8完成品フィギュア[ホビーマックス]《１２月予約》,商品コード,FIGURE-019497,発売日,１６年１２月未定,ブランド名,ホビーマックス(ほびーまっくす),原作名,少女前線,キャラ名,モーゼルKar98K,造型師,瑪雅, ,
朧村正百姫～OIRONAOSHI～1/8完成品フィギュア[アルター]《１２月予約》,商品コード,FIGURE-019501,発売日,１６年１２月未定,ブランド名,ALTER(アルター),原作名,朧村正,キャラ名,百姫,造型師,福元徳宝, ,
すーぱーぽちゃ子日焼けVer.1/3完成品ポリレジンフィギュア[A-TOYS]【同梱不可】【送料無料】《０８月予約》,備考,※商品形態等の都合上、他の商品との同梱発送はできません。※代引手数料等、一部の決済手数料はご負担いただきます。,商品コード,FIGURE-019518,発売日,１６年０８月未定,ブランド名,A-TOYS,原作名,『すーぱーそに子』シリーズ,ニトロプラス,キャラ名,すーぱーぽちゃ子,
アーマーガールズプロジェクト魂MIXモンスターハンター地を暗黒に染めし黒蝕の竜姫[バンダイ]《１０月予約》,商品コード,FIGURE-019528,発売日,１６年１０月下旬,ブランド名,BANDAI(バンダイ),シリーズ名,アーマーガールズプロジェクト,原作名,『モンスターハンター』シリーズ,キャラ名,ゴア・マガラ,<li class="selling_price_caption">商品ページQRコード,
